1.3336	1.2972	2.7324	1.4379	1.304	1.207	0.6767	3.6124	2.6601	2.5521	1.5858	1.7603	1.4447	3.3908	3.9235	0.3301	0.2423	0.2367	1.3087	2.3373	1.1074	1.1308	1.0913	1.6224	1.6884	0.332	2.3006	0.7721	0.6551	1.4211	7.5003	1.9627	4.576	1.7346	1.8524	2.6388	0.4091	2.4039	1.5465	3.6748	0.5861	1.535	0.4501	4.4268	4.7791	0.7799	2.7216	1.4842	0.6247	3.5257	2.617	1.6098	1.379	0.336	1.7413	2.6608	5.8649	3.6785	2.6631	2.8324	1.4661	1.5451	0.8223	3.7021
2.9605	3.8753	1.5168	2.8579	4.0151	0.4484	0.4929	4.7876	2.6606	1.5573	1.1115	3.7578	4.0278	4.9906	2.83	2.9735	1.8204	0.6517	5.3885	6.9181	1.6892	2.3287	0.1428	2.4338	0.4439	0.2916	0.1679	0.4124	3.0861	0.8417	3.3688	2.6017	1.5521	2.4247	0.3851	3.7818	4.3113	1.1807	0.213	0.7969	2.2511	0.1137	0.0608	0.1765	0.5703	1.4741	0.4522	3.6275	4.7863	2.7113	1.7774	1.1918	4.9957	2.6408	0.4633	1.8667	2.7892	4.5391	1.262	1.7754	2.8227	2.67	3.7108	3.9245
5.0284	2.4884	1.608	2.6624	0.4383	2.5044	1.3141	0.3175	1.5106	2.2596	0.2404	0.4781	2.3539	0.2375	2.5257	2.696	2.5173	0.1966	0.3649	2.3467	1.2159	3.8617	1.1699	2.7905	1.4068	0.1627	1.4141	2.3491	0.489	3.4831	1.4416	1.9144	1.7539	1.3101	1.1553	0.2214	1.5006	1.3796	1.3791	1.134	0.3476	1.4427	5.9928	2.6503	1.6773	1.3721	0.2227	5.0676	2.5346	0.6574	1.3998	2.5907	3.521	1.4164	1.4542	2.8518	1.2433	1.6537	2.7773	2.8672	2.7115	3.0641	4.3003	11.5624
0.4269	0.4443	3.8	0.459	1.6329	2.6282	1.4126	0.4318	6.0234	3.9751	5.1314	1.7241	0.6711	2.4495	3.4353	2.2939	0.567	3.5942	3.6856	3.372	3.55	2.7789	1.9656	3.4935	0.6194	0.4457	5.081	0.8252	1.3691	4.4682	2.8743	0.715	3.725	0.9027	6.5439	3.4512	2.584	4.14	1.6557	2.7015	3.3783	5.0428	4.2189	3.8474	2.6207	1.9323	3.8792	2.6602	0.4151	1.2703	2.8644	1.5677	3.4638	3.5383	1.8639	2.7998	4.6077	1.6352	2.0195	4.6955	1.4559	2.5981	1.6151	0.7119
7.6028	0.5588	2.8934	3.8755	1.5192	0.3954	0.327	2.4776	3.1365	2.6058	4.0143	3.4443	1.5479	3.7153	2.8573	1.5984	2.8784	0.3835	5.7101	2.4392	0.6136	2.1838	0.2153	3.4354	0.4728	0.3441	1.4438	0.4144	1.914	1.4043	2.5466	3.6628	1.7941	3.4721	3.7274	1.6379	4.6604	1.4296	0.5338	1.6875	3.6309	1.7381	3.6068	0.6347	0.4007	1.6834	4.3943	2.8184	2.5172	0.3066	0.7357	1.7002	4.6555	2.4431	1.7043	1.9313	3.4307	3.6226	0.709	4.7326	1.4043	3.9453	2.7325	3.1974
1.6044	2.5076	2.6496	3.5311	0.6431	2.5406	0.4215	1.3723	1.9166	3.7367	4.74	1.7736	0.7033	0.4884	4.6844	2.4056	1.3842	0.5461	5.8876	1.4121	6.581	3.0733	0.9967	3.6107	0.376	0.9841	1.8671	2.5829	0.3504	4.794	4.8486	1.6997	3.7944	1.4706	2.9771	2.6464	1.5177	4.9217	1.8152	4.0021	4.9647	3.7171	4.0909	2.9962	0.3355	2.7114	2.7898	2.8303	2.3163	0.4567	0.4976	0.406	0.4887	3.7266	2.6412	2.8347	3.5961	3.8443	5.0877	1.6247	2.2533	1.7299	1.7769	3.675
3.3572	2.8903	0.3527	2.5341	0.6973	5.2461	0.4941	0.3278	2.4966	2.7537	2.2665	0.1713	1.1208	0.6766	2.3157	1.1725	2.9362	1.9544	3.5066	0.1888	4.0688	12.2293	4.5534	3.8842	1.7891	3.0174	6.3527	2.9146	0.3005	4.6611	2.7704	0.4463	2.6855	0.745	3.6218	2.5014	1.5687	5.5297	5.1133	1.6724	4.8882	4.5732	8.0442	2.7324	0.1261	2.8449	2.8165	1.3941	0.1515	1.1749	0.1817	0.0576	2.2161	2.082	3.9233	2.297	0.2665	3.5428	3.2433	1.3585	0.0183	2.4443	0.5348	1.0777
4.9333	0.3523	4.0195	1.4741	0.1017	1.4505	0.3614	2.5219	3.9178	2.88	5.9318	2.6114	1.446	0.2949	0.3175	1.758	1.5282	0.3651	2.4482	0.3071	1.4094	5.026	1.7305	2.6816	1.3321	2.52	1.5354	0.6047	2.4021	2.8258	2.804	5.8209	2.8955	1.29	7.019	0.5171	1.4145	1.7419	2.6257	4.8194	3.1378	3.8389	3.066	1.3661	0.3974	2.337	1.6208	1.577	1.4159	1.3045	1.8101	1.3151	1.7182	2.6654	1.3485	3.7979	3.3224	1.4096	0.9078	1.4123	1.5858	4.0733	3.4654	5.1959
5.9509	2.6563	6.2832	2.8738	3.7036	1.4609	0.4797	0.2066	7.4692	2.8706	2.6798	2.8437	0.1857	1.388	4.6218	0.772	2.018	1.2601	5.6073	0.1992	2.206	1.1629	0.2588	0.0538	0.6778	0.2342	1.3008	0.2732	1.36	1.1206	1.2486	1.1096	8.088	0.8541	2.2455	2.6411	2.918	2.2853	0.4507	3.3015	2.9007	2.4607	1.7467	2.8608	1.6032	0.3684	6.0566	3.1126	1.7158	1.2913	1.6833	1.2505	0.2887	0.2422	1.2972	1.2756	2.7989	3.4517	4.2195	5.1443	2.6098	0.2502	3.5389	6.0119
6.6688	2.8747	3.863	5.2312	1.6782	2.2038	0.2291	1.6952	3.9663	0.2031	1.3082	4.9283	3.0837	2.4064	3.6508	3.5618	2.7246	0.1663	3.189	3.6831	1.1489	0.0368	0.0396	1.2123	0.1784	0.0177	0.1047	0.2859	0.3874	0.2858	1.1643	1.6155	3.8057	2.2697	0.6281	1.7062	2.2673	0.1357	0.1532	0.3568	2.4825	1.2452	0.4173	1.5112	0.865	0.2009	4.6994	6.1303	5.3606	0.3998	1.7078	2.1905	4.7345	0.0623	0.2046	0.2158	1.6529	1.3845	3.7945	6.2458	5.3537	2.3573	3.5714	14.2217
