1.0002	1.0001	2.0006	1.0002	1.0001	1.0	0.0006	3.0005	2.0004	2.0003	1.0003	1.0005	1.0002	3.0002	3.0008	0.0001	0.0	0.0001	1.0001	2.0003	1.0001	1.0	1.0	1.0005	1.0006	0.0001	2.0001	0.0008	0.0005	1.0002	7.0002	1.0007	4.0004	1.0006	1.0005	2.0004	0.0002	2.0003	1.0004	3.0002	0.0004	1.0002	0.0003	4.0001	4.0006	0.0006	2.0005	1.0002	0.0005	3.0004	2.0002	1.0004	1.0002	0.0003	1.0005	2.0003	5.0005	3.0006	2.0004	2.0005	1.0002	1.0004	0.0005	3.0005
2.0006	3.0008	1.0004	2.0004	3.0007	0.0001	0.0004	4.0005	2.0005	1.0004	1.0	3.0005	3.0006	4.0006	2.0008	2.0006	1.0005	0.0004	5.0001	6.0006	1.0004	2.0002	0.0	2.0002	0.0003	0.0002	0.0002	0.0002	2.0008	0.0006	3.0001	2.0003	1.0003	2.0003	0.0002	3.0007	4.0001	1.0	0.0001	0.0008	2.0001	0.0	0.0	0.0001	0.0003	1.0003	0.0003	3.0003	4.0005	2.0003	1.0006	0.0009	4.0007	2.0005	0.0004	1.0005	2.0006	4.0004	1.0	1.0004	2.0005	2.0004	3.0003	3.0006
4.0008	2.0004	1.0005	2.0003	0.0003	2.0004	1.0003	0.0	1.0003	2.0001	0.0002	0.0001	2.0004	0.0	2.0005	2.0002	2.0002	0.0	0.0003	2.0003	1.0001	3.0007	1.0001	2.0005	1.0003	0.0	1.0002	2.0002	0.0004	3.0002	1.0002	1.0006	1.0005	1.0002	1.0	0.0	1.0004	1.0002	1.0002	1.0	0.0	1.0004	5.0007	2.0006	1.0005	1.0002	0.0	4.0008	2.0004	0.0005	1.0001	2.0005	3.0003	1.0001	1.0002	2.0008	1.0	1.0004	2.0005	2.0006	2.0003	2.0007	3.0007	9.0019
0.0002	0.0002	3.0005	0.0003	1.0005	2.0005	1.0002	0.0001	5.0008	3.0007	4.0008	1.0005	0.0007	2.0003	3.0001	2.0001	0.0003	3.0004	3.0005	3.0002	3.0002	2.0007	1.0007	3.0003	0.0002	0.0003	4.0005	0.0006	1.0001	4.0004	2.0006	0.0004	3.0004	0.0006	5.0012	3.0001	2.0004	3.0007	1.0003	2.0004	2.001	4.0004	3.0008	3.0006	2.0005	1.0007	3.0007	2.0003	0.0002	1.0001	2.0005	1.0005	3.0003	3.0003	1.0005	2.0007	4.0003	1.0004	1.0007	4.0004	1.0002	2.0003	1.0003	0.0006
6.0013	0.0002	2.0005	3.0005	1.0003	0.0002	0.0002	2.0002	2.0007	2.0003	3.0009	3.0002	1.0004	3.0005	2.0008	1.0002	2.0003	0.0003	5.0006	2.0002	0.0003	2.0002	0.0001	3.0003	0.0003	0.0002	1.0002	0.0003	1.0008	1.0002	2.0004	3.0004	1.0005	3.0003	3.0005	1.0005	4.0004	1.0003	0.0003	1.0004	3.0004	1.0006	3.0005	0.0004	0.0002	1.0005	4.0001	2.0005	2.0003	0.0001	0.0004	1.0006	4.0004	2.0002	1.0004	1.0008	3.0002	3.0004	0.0005	4.0005	1.0001	3.0007	2.0003	2.0008
1.0003	2.0002	2.0004	3.0003	0.0005	2.0004	0.0001	1.0002	1.0007	3.0005	4.0004	1.0006	0.0007	0.0002	4.0005	2.0001	1.0001	0.0004	5.0008	1.0003	6.0003	2.0005	0.0007	3.0004	0.0001	0.0007	1.0004	2.0004	0.0001	4.0005	4.0005	1.0007	3.0005	1.0003	2.0008	2.0003	1.0004	4.0006	1.0006	3.0006	4.0007	3.0004	3.0009	2.0004	0.0	2.0004	2.0006	2.0005	2.0002	0.0003	0.0002	0.0003	0.0004	3.0005	2.0003	2.0006	3.0003	3.0007	4.0007	1.0003	2.0002	1.0006	1.0004	3.0004
3.0001	2.0006	0.0002	2.0005	0.0003	4.0009	0.0001	0.0002	2.0003	2.0006	2.0002	0.0	1.0	0.0006	2.0001	1.0001	2.0007	1.0005	3.0002	0.0	3.0006	10.0018	3.0012	3.0005	1.0006	2.0005	5.0009	2.0006	0.0002	4.0004	2.0003	0.0003	2.0006	0.0003	3.0005	2.0003	1.0004	4.0009	4.0004	1.0005	4.0006	3.001	6.0013	2.0006	0.0001	2.0004	2.0005	1.0003	0.0	1.0001	0.0002	0.0	2.0001	1.0007	3.0008	2.0001	0.0001	3.0002	2.0009	1.0001	0.0	2.0003	0.0004	1.0
4.0005	0.0002	3.0008	1.0003	0.0	1.0003	0.0001	2.0004	3.0005	2.0008	5.0007	2.0004	1.0003	0.0001	0.0	1.0006	1.0005	0.0001	2.0002	0.0002	1.0003	4.0007	1.0005	2.0004	1.0003	2.0002	1.0003	0.0004	2.0004	2.0005	2.0007	5.0004	2.0006	1.0001	6.0007	0.0002	1.0002	1.0006	2.0003	4.0007	2.0008	3.0007	2.0006	1.0001	0.0003	2.0002	1.0002	1.0004	1.0002	1.0001	1.0007	1.0001	1.0004	2.0003	1.0003	3.0006	3.0	1.0001	0.0007	1.0003	1.0002	3.0008	3.0004	4.0009
4.0016	2.0003	5.0008	2.0004	3.0003	1.0004	0.0003	0.0001	6.0012	2.0007	2.0002	2.0006	0.0001	1.0002	4.0004	0.0004	1.0005	1.0002	5.0004	0.0001	2.0001	1.0001	0.0002	0.0	0.0004	0.0002	1.0001	0.0002	1.0002	1.0001	1.0001	1.0001	7.0004	0.0006	1.0011	2.0004	2.0007	2.0001	0.0002	3.0002	2.0004	2.0002	1.0005	2.0006	1.0003	0.0002	5.0008	2.0008	1.0005	1.0001	1.0003	1.0001	0.0002	0.0001	1.0001	1.0002	2.0005	3.0002	3.0008	4.0006	2.0004	0.0002	2.001	5.0007
5.0012	2.0006	3.0007	4.0005	1.0006	2.0001	0.0001	1.0003	3.0007	0.0002	1.0001	4.0006	2.0008	2.0002	3.0004	2.0008	2.0005	0.0001	3.0	3.0006	1.0	0.0	0.0	1.0002	0.0001	0.0	0.0001	0.0002	0.0001	0.0003	1.0001	1.0003	3.0005	2.0002	0.0004	1.0004	2.0001	0.0001	0.0001	0.0002	2.0002	1.0001	0.0002	1.0003	0.0006	0.0	4.0005	5.0008	4.0007	0.0002	1.0006	1.0008	4.0005	0.0	0.0002	0.0001	1.0004	1.0002	3.0005	5.0008	4.0007	2.0002	2.0009	11.0024
