5.0481	5.0611	6.0677	7.051	3.026	4.0202	3.0917	9.0516	8.0786	6.0462	5.047	7.0882	6.0673	5.0705	12.0534	5.0789
9.1003	7.08	7.0451	11.1041	12.0491	5.0286	0.0682	7.0921	6.0638	5.0372	2.0055	4.0636	7.1148	7.0937	8.0513	10.0602
9.071	3.0566	3.0447	6.0376	5.0406	7.056	4.0315	5.0699	3.0361	4.0412	8.0644	6.068	5.0723	7.0461	6.0694	16.1521
3.0666	4.0697	13.1017	7.032	9.0386	10.0879	4.1003	7.0612	11.0912	8.0844	12.1215	8.0925	4.0735	9.0656	10.0564	4.0744
11.102	3.0506	11.0759	7.0816	9.0385	5.0318	1.0745	7.0751	8.0774	6.0619	7.0919	7.0464	3.0901	8.0758	10.0372	8.0869
8.0342	3.0666	9.0923	6.0668	7.0621	11.0662	3.1003	9.0709	8.0783	9.094	12.0877	6.0879	2.0653	7.0731	11.0692	8.0623
7.0547	4.0859	6.0382	4.0313	6.0662	19.1621	11.1268	6.0525	7.0707	10.0942	15.1426	5.0626	1.0184	8.0679	6.06	3.0337
8.0754	3.0356	12.0772	2.0618	3.0527	8.077	4.062	11.0678	9.0566	8.0695	8.1037	4.0601	4.0553	7.0679	6.057	11.0879
13.1306	4.0616	12.103	5.0444	7.043	4.0292	1.064	4.0117	10.1115	7.0414	7.0778	8.0893	4.0545	2.0378	12.0751	9.1026
14.116	4.0579	8.0674	9.1068	8.0306	2.0036	0.0341	2.0513	6.0681	2.0284	4.0426	10.071	6.1233	4.0298	10.066	19.1709
10.0817	5.0698	11.0527	4.0858	4.0433	4.0564	1.024	11.0763	11.0882	2.0361	8.1088	8.0545	5.0868	8.0257	10.1144	7.073
2.0645	6.0511	11.078	6.0564	8.0414	8.066	2.0604	7.0821	10.0604	7.0826	11.0804	5.0942	5.0837	4.0478	8.0912	7.0172
8.1462	6.0511	7.0932	18.0894	14.0782	4.0711	1.0237	6.077	4.0915	8.0323	3.0619	8.0419	13.0739	7.0855	13.0612	6.1693
9.1826	13.0517	2.0821	17.0832	16.0249	0.0603	2.0282	3.0966	5.0923	5.0135	1.0438	10.0603	11.1003	2.0745	16.0555	10.1577
1.1613	12.0431	1.0588	18.0464	14.0325	4.095	2.0393	4.0712	2.0764	7.0151	2.0851	13.0634	15.0399	1.0863	19.0548	5.219
11.249	14.0525	3.0359	17.1121	13.0481	2.0747	1.0164	2.0408	2.0464	0.01	0.0497	12.0318	20.1143	2.0327	10.0381	12.2448
5.0496	7.0705	10.0812	2.0387	9.1	14.1364	2.1089	12.0246	7.0407	10.0835	10.1074	8.108	2.0376	6.0792	14.0625	1.0486
1.078	3.0002	2.1017	18.06	6.0001	0.0	0.0099	0.0499	3.0978	3.0097	0.2154	33.0567	13.052	0.05	37.0629	2.353
11.1262	8.1426	13.054	6.0472	11.1245	11.0515	0.0736	12.0899	5.0792	10.0942	5.0307	4.036	11.0497	5.0517	6.0697	1.0569
14.1614	7.0706	5.0276	5.05	10.0799	3.0207	1.0392	7.0701	4.0239	5.0475	3.0278	10.1108	3.0448	6.0611	13.1254	24.2268
3.0523	12.0893	5.0756	7.0527	10.0762	10.0882	4.0908	8.0628	7.0693	3.0615	9.0703	10.0888	7.0717	6.071	12.0612	7.1057
6.0976	7.0507	10.062	6.0796	6.0352	5.049	1.0714	16.1224	11.0893	9.0503	6.0707	3.0792	5.0558	7.1195	13.0959	9.0588
3.0813	4.0083	1.0768	17.0715	7.0156	0.016	1.0137	3.0648	1.0775	3.018	3.1486	23.0559	14.0756	4.0676	25.061	11.3354
7.1052	5.0753	16.0757	2.0318	11.0618	5.0571	1.0973	7.0238	10.081	7.078	6.0691	4.0415	2.0416	7.0296	5.0358	2.053
8.0911	5.0458	5.0564	9.0766	5.0397	1.0083	0.0258	6.0442	4.048	1.0249	5.018	5.0587	10.0892	5.041	4.0397	9.1001
12.0584	1.0746	9.0866	8.0804	8.0758	5.0409	2.0595	12.0834	7.0659	13.07	5.0497	3.0943	3.0998	8.0821	12.0743	10.0718
10.0839	9.0783	7.0682	6.0796	13.0633	7.1308	3.0695	12.0865	4.0728	9.0745	10.0736	5.059	5.09	10.0644	8.0688	15.1544
10.0917	5.0443	12.1077	7.0863	10.0576	7.0722	3.0958	8.0519	8.0915	12.0847	14.1365	6.0872	6.0987	4.0787	11.048	9.0745
3.0663	4.0675	11.0622	7.0539	8.043	9.0784	9.0987	7.0995	7.0782	13.0496	7.1421	10.0982	7.0626	7.1245	10.067	12.106
5.0777	7.0708	5.0675	10.0539	8.0507	5.0481	0.0498	11.091	5.0518	5.0341	4.0222	6.0819	8.0775	8.0969	11.0505	8.123
8.0507	7.0605	5.048	4.0808	7.0685	12.1126	3.1134	18.0932	5.064	12.1215	8.0509	5.0635	4.0548	9.1054	14.0777	4.0721
5.0332	1.0501	13.0858	8.1009	6.0618	6.0347	0.0542	12.0893	7.0605	8.0378	4.0754	10.1163	9.1025	9.1173	12.0742	20.1935
17.1443	6.0953	7.0441	6.0658	8.0684	9.0648	6.0958	5.051	8.0865	8.0824	19.1887	6.0523	3.0584	5.0274	9.0814	0.0008
13.0662	5.0931	12.0943	8.1164	5.0894	12.0632	1.0613	11.0756	11.0928	5.0686	6.0764	6.0402	9.1311	6.0551	9.046	9.0978
20.138	6.0777	6.0947	5.0596	7.0994	8.0894	5.0522	7.0269	10.0644	6.0676	5.0871	7.0608	0.0678	7.0353	12.0439	5.0827
9.1152	4.0329	8.0961	12.0854	7.0269	3.0247	0.0411	5.0573	6.0828	2.0128	5.0581	10.0643	11.1047	6.0676	11.0446	9.1531
3.0134	1.0501	9.0642	4.0304	8.0332	8.0792	6.1129	11.1047	6.0731	12.1179	12.0575	7.121	0.0503	11.0724	10.1354	10.0518
10.1159	5.0567	9.0761	12.1092	9.0721	4.0389	0.0553	7.0337	9.07	5.0587	7.0762	7.0647	8.1019	7.0556	12.0724	9.13
5.0829	4.0787	13.0657	8.0707	11.059	4.0368	2.0992	10.0749	13.0904	7.0711	7.0799	6.0782	2.0776	11.0729	11.0851	10.1042
7.0699	7.0438	11.0646	3.1012	8.0399	3.0457	0.0649	12.0695	4.0782	6.0468	7.0712	15.1217	9.092	8.0936	13.1092	14.1452
9.0902	7.051	11.1153	4.0536	7.0502	5.0488	2.0521	7.059	7.1288	5.0627	14.0856	11.0908	9.0504	4.0455	9.097	8.0967
5.0458	4.0586	9.0521	5.0731	5.0238	8.0414	0.0687	11.1061	12.0832	3.0541	10.107	7.0656	1.0752	9.0758	14.1023	12.1047
7.0745	3.0555	15.0891	7.0908	3.0385	5.0177	1.0463	5.0374	10.1213	3.038	8.0966	12.0717	12.0856	3.0267	9.0979	9.1197
2.0397	4.0567	11.042	2.0516	6.0417	6.047	0.0938	12.0575	9.0663	5.0703	13.1199	10.101	2.0422	9.0556	13.1144	11.1377
5.0555	2.0632	15.098	5.0528	11.0202	3.0263	0.0787	8.0848	5.1065	9.0639	16.1555	14.1121	6.0858	8.0566	12.0978	6.0798
3.0622	4.0419	8.0674	7.0385	7.0414	1.0076	0.0612	9.0599	8.0717	5.0602	13.1106	8.0952	3.0347	7.0599	14.1109	9.1245
8.0736	8.0355	4.0324	5.1085	4.0494	6.0708	3.0676	16.0998	8.0481	3.0767	4.0396	6.0455	5.0689	12.1069	10.068	11.1262
8.0993	4.0577	12.1416	11.0493	9.061	1.0229	0.0492	8.0469	12.1333	7.0474	10.0725	6.0863	6.0564	6.0416	13.0867	6.1254
3.032	3.0257	5.0529	9.0895	6.0362	5.0425	0.02	9.0892	6.0426	3.0353	9.0803	4.0618	5.0892	9.0966	8.0548	17.1491
15.1285	5.0428	10.0942	4.0745	3.0669	3.0223	1.0227	8.0381	5.0548	3.0284	7.0501	9.0943	11.0897	4.0541	6.073	12.1131
7.0833	8.0536	10.0915	9.1116	15.092	9.11	2.071	8.0651	7.0581	8.0921	5.0548	8.0745	5.0966	10.0938	11.0608	8.0788
7.1154	6.0413	7.0327	8.0902	8.0204	1.0244	3.0403	8.1048	7.0565	2.0554	3.0579	10.0503	7.0977	10.0689	9.0791	17.1823
11.1393	7.0512	8.0738	8.0755	11.0479	1.0526	0.0403	7.0492	7.0801	5.0311	5.0445	6.0619	5.0723	6.043	10.0713	12.1434
7.0578	7.0299	9.0868	5.1055	11.0581	4.0464	1.0915	9.0539	4.0754	6.0968	6.057	13.0605	6.0787	7.0665	13.0527	7.1201
4.0486	3.0325	12.1111	5.0478	8.0421	2.0204	0.0514	8.0641	7.0632	9.0691	11.0807	4.0965	5.0842	4.0479	9.0764	12.0815
9.0941	6.0736	10.1029	11.0894	10.0762	4.0287	2.047	7.0758	12.0781	6.0463	6.0443	6.1312	5.1016	7.0813	12.1034	15.0936
6.0494	2.0302	7.0847	9.0756	4.0201	3.0289	0.02	5.0486	6.0609	1.0396	15.1261	6.0534	7.0895	6.0213	7.0568	17.1923
4.0302	5.0855	8.0283	3.054	12.0897	18.1496	5.1465	11.0739	3.0457	16.1502	12.1225	6.0415	1.0344	7.0746	12.0724	5.0685
5.0301	4.0694	12.0805	3.06	10.0773	11.0549	0.0739	7.0739	9.0682	6.0606	14.1273	9.1134	0.0624	8.0946	12.0983	13.0727
12.155	9.0683	13.0855	6.0887	13.0312	0.0578	1.0789	7.0322	12.1161	7.0259	2.0721	7.066	3.0977	5.0476	12.0436	3.0411
22.1794	7.0777	7.0636	9.1172	7.0812	5.0409	0.027	7.0409	4.0669	5.0245	4.0295	4.049	13.1325	2.0464	6.0479	7.0528
9.1459	14.1397	11.0408	3.0435	14.1262	11.1042	0.0308	8.0684	4.0398	6.041	3.0588	5.0404	10.048	3.0546	4.0476	4.0477
3.0326	5.061	4.0436	8.0527	6.0237	7.0543	0.0604	10.0896	6.0502	5.0359	7.0577	8.1157	4.0814	6.0787	16.1083	13.1215
6.0389	5.0701	10.0916	6.0594	5.0627	7.1115	2.0785	20.0853	9.1009	10.0645	14.1264	6.0982	7.0671	12.094	13.0914	4.1071
9.1379	6.0941	14.0692	8.0687	12.09	10.1026	1.0893	13.068	9.0607	11.0741	5.0678	4.0869	7.0814	9.0791	9.0632	8.1043
3.0434	5.0447	13.0808	4.0812	10.0399	9.1099	4.12	12.0802	6.0896	9.0942	7.089	14.0769	7.0852	12.1012	11.0598	9.1418
4.0314	3.0243	12.0664	6.1259	7.0362	6.0304	1.0588	7.0741	7.0719	3.007	16.1518	15.1793	7.1101	9.1482	12.1208	23.1307
1.0391	2.0363	14.0668	2.0478	5.0233	10.0593	1.0913	14.1162	10.0836	9.085	17.2305	14.0984	2.032	9.1194	19.111	7.1076
8.0524	8.0914	11.103	3.0532	7.0789	3.0422	8.093	8.0439	12.1108	4.0573	8.0828	10.0787	4.058	10.0571	7.0606	5.0843
4.0679	3.0353	12.1026	7.0522	6.0348	8.0484	1.103	10.0634	11.092	7.0934	11.0912	12.1233	5.0648	6.0629	18.1131	7.119
7.0547	8.0741	13.0843	1.0764	8.0474	10.0984	4.1368	15.0754	9.1114	9.1065	7.0535	8.0585	4.0665	10.091	10.0533	3.0592
8.0734	4.0577	7.0437	6.0652	7.0449	7.0411	6.1024	9.0992	4.0702	10.072	5.0692	9.0684	6.0515	8.1192	11.0742	11.1152
4.0325	2.0658	10.0722	3.019	8.0733	13.1171	12.1636	9.056	5.0712	22.1641	17.1393	6.1234	2.0129	6.071	10.1144	7.0517
7.049	7.0834	13.0629	1.0847	10.0702	10.1001	3.0673	10.0804	6.0945	7.0649	11.1243	10.0559	6.0744	9.0816	7.085	9.0689
6.0345	8.0729	9.1061	1.0265	7.0473	20.2123	12.1734	12.067	10.1333	15.1465	20.1246	2.0632	1.0245	8.0782	5.0459	2.0113
18.1524	6.0957	9.0845	14.1374	8.0867	4.0348	0.0771	13.0509	14.0812	5.0549	4.0462	6.1076	7.1497	10.0645	17.0916	11.1321
10.1212	7.0801	13.0809	9.1076	12.0382	2.0378	1.0824	9.0816	11.0988	7.0477	4.1006	11.0805	6.1197	8.0744	15.0657	13.1502
8.0362	1.0627	6.0522	4.0387	3.055	9.0486	2.0369	7.0676	4.0408	9.0464	14.1514	5.0811	4.058	2.0519	10.0775	8.0426
5.0966	12.0902	9.0731	8.0801	12.0616	11.1227	5.0945	9.0813	8.0816	10.0825	11.1211	6.0623	9.0982	4.0642	10.0613	7.0763
0.0001	4.0559	4.0216	0.002	5.0321	27.3058	15.1935	14.0786	3.0376	18.1466	16.1681	4.0456	0.0103	11.0892	7.0367	2.0638
6.0631	3.0473	11.0656	4.062	7.0532	10.1245	1.088	15.0643	7.0465	2.0779	12.118	12.0876	4.0649	19.0903	8.0484	7.166
10.0364	8.0953	7.0563	3.0801	9.083	9.0872	1.0621	12.0773	7.105	6.0483	12.0993	7.0674	3.0657	7.0572	12.1022	5.0448
13.1653	10.0852	12.1031	8.0663	14.0851	5.0324	1.0747	7.0758	9.1004	7.0744	7.0608	7.0644	6.0669	5.0679	11.0713	6.0736
10.0782	4.0969	15.1091	4.0338	7.0734	13.0845	3.1036	10.0684	13.1168	7.0688	12.0952	3.0689	2.0516	9.0798	6.0401	10.0984
6.0409	4.0505	8.059	2.0496	3.0502	20.1204	12.1743	14.143	8.0961	13.1403	11.0906	7.0527	3.0128	11.1588	9.0741	7.0543
4.0285	3.0494	9.0704	0.0113	6.0528	14.1305	4.058	5.0487	6.0599	6.0587	11.1013	2.0181	0.0188	6.0489	1.0103	1.0019
9.0648	3.0535	7.0618	8.0795	10.0663	9.0422	0.0592	5.0703	5.0689	6.0583	11.0717	4.0611	3.0699	6.086	8.0569	10.0571
5.0298	4.1008	15.0928	2.0366	13.0899	14.102	6.1437	8.0624	5.1243	19.1432	13.1258	6.0362	2.0059	4.0616	10.0675	3.0548
6.0661	4.0349	4.0783	9.0502	4.0329	3.0202	0.022	6.0548	4.0752	5.0299	4.0109	3.0321	9.0558	2.0449	7.0387	6.1006
3.0472	2.0307	5.0649	8.0373	6.0322	3.0393	0.0223	5.0462	3.0565	3.02	5.0292	5.0443	6.0421	5.03	7.0532	6.1122
4.0432	4.0422	5.0285	4.056	9.0704	8.0521	2.0704	5.0371	3.0336	4.0941	6.0445	12.0778	2.0328	8.0511	11.0865	9.1271
3.0223	4.0199	4.0476	3.0502	1.027	6.062	4.0692	10.0494	2.0474	7.0675	11.075	9.09	7.0332	5.0605	10.0958	8.1105
3.0424	4.0287	7.0551	3.0438	4.0397	8.0459	1.055	6.049	5.0496	4.0285	7.0768	9.0851	6.0463	3.0769	9.0527	5.0521
7.0851	3.0584	9.0535	5.043	4.0442	5.0526	3.046	8.0467	7.0527	5.0571	3.0422	6.058	7.066	7.0318	5.0478	5.0923
8.0913	6.0533	4.038	10.0973	5.0371	5.0544	3.054	8.054	6.0929	1.0477	5.0409	11.0484	10.0586	9.0522	10.087	8.1702
3.0779	5.0443	4.0159	8.0598	4.0445	5.034	2.0287	2.0229	5.0561	0.0133	4.0373	5.0333	9.0211	3.0384	4.0581	4.072
5.022	3.0641	9.0393	1.0547	5.0421	11.0624	1.1121	11.0633	4.0486	11.0858	3.0318	6.0618	3.0573	4.0657	11.0567	6.0599
5.0625	3.0467	6.0375	9.0833	4.0321	4.0295	1.0346	5.0439	9.0487	1.0201	6.0475	4.0711	5.0867	6.0312	7.0804	12.1017
2.0379	4.0479	5.0422	6.0421	5.0326	3.0366	2.0637	7.0371	6.0388	2.0378	7.0516	7.0794	4.0607	8.0456	8.0626	11.141
3.0312	2.0519	6.0293	6.0475	6.0281	2.0215	0.0319	6.0585	4.0518	3.0115	5.0331	5.0712	4.0589	6.0447	7.0857	15.1307
6.0655	6.0903	8.0535	6.0503	7.0521	5.0282	1.1008	13.0688	9.1003	10.0571	5.049	3.0616	4.0421	5.0822	13.0567	4.0789
2.0194	3.0194	2.0344	6.0563	9.0267	2.0199	1.0492	3.0522	0.0624	6.0158	3.0391	8.0427	2.0215	3.0849	12.0552	6.0685
7.0764	7.0617	10.0337	3.0961	7.0747	3.0289	0.0397	6.0067	2.0454	4.0344	2.0144	7.0555	10.0634	2.0347	3.0522	3.0297
7.048	6.0508	5.0333	4.0779	8.0562	2.0484	2.0529	6.0205	2.0495	7.0409	4.0536	8.0655	5.0664	4.0495	9.0581	4.046
6.0416	2.0558	12.0504	5.1022	7.0481	3.0236	0.065	8.0433	4.0949	9.03	3.0635	11.0716	8.0634	3.0505	12.0907	8.103
1.0381	6.0461	5.0358	5.0479	8.041	2.0599	2.0557	8.033	4.0531	9.0403	4.0844	9.0822	5.0477	2.0438	15.0821	5.0964
4.0371	5.0692	11.0649	4.0684	10.0491	4.0614	0.0913	11.0481	4.0908	13.0405	6.0726	8.0961	5.0526	4.0889	14.0692	5.0673
0.0187	4.0509	8.0205	0.0299	7.0346	6.0517	2.0935	8.0501	1.0379	10.078	8.0469	6.0752	3.0168	4.059	7.0791	5.0347
1.0164	3.0039	2.0317	4.048	4.0202	3.0445	2.0579	7.0374	2.0452	4.0378	6.0328	9.0842	3.0181	5.0637	12.0977	12.1381
5.0456	3.0529	5.0335	7.0679	8.0621	5.0516	3.0754	9.0606	3.0703	12.0618	6.076	7.0618	4.0199	5.0737	14.0947	9.1296
7.0488	4.0263	4.0774	6.0576	6.0398	5.0631	4.0508	6.0543	4.0389	6.0689	7.0577	4.044	3.0724	6.0512	7.0222	5.0541
1.0177	4.0396	6.0444	0.0083	3.0123	7.026	1.0657	6.0655	6.0254	1.0646	10.082	6.0479	1.0545	4.0298	7.0454	4.0283
11.0527	3.1028	6.0602	7.0543	8.0615	7.0626	3.0705	7.0449	6.089	11.0353	5.0273	4.1064	2.0644	4.0493	12.0919	7.0444
3.022	4.0359	6.0496	2.0406	3.0314	4.0209	1.0362	7.0616	5.0415	2.028	5.0408	4.0395	4.0551	4.0453	5.0434	9.0758
2.0229	3.0274	2.0362	7.0534	3.0217	3.0156	2.0642	7.0481	4.0418	6.0702	6.0341	4.042	5.0536	4.0348	9.0551	2.0564
2.0366	4.0422	2.0576	9.0336	5.0395	5.0209	2.0829	8.0564	5.0404	4.0601	5.01	6.0775	5.0536	7.0668	11.0491	2.0805
1.0264	9.0767	6.0298	1.0347	11.0548	14.1404	8.1664	9.0484	5.0623	13.1169	9.1012	6.0496	0.0265	6.076	10.0302	1.0373
5.0245	3.0454	5.0319	2.0482	3.0903	17.142	14.1406	8.0471	7.02	10.1437	10.1074	6.0464	0.0151	11.0689	5.0581	3.0479
5.0287	6.0512	4.0359	4.0742	6.0772	5.0546	6.0867	8.031	6.0423	7.078	9.084	6.0637	1.0317	7.0558	10.0833	6.0691
2.0197	4.0473	3.0206	0.002	2.034	8.0932	10.0566	3.0462	5.02	7.0565	3.0616	4.0397	0.0163	4.0205	3.0511	5.0321
10.0985	3.0221	7.078	5.0509	7.0343	4.03	0.0383	4.0473	4.08	6.0322	6.0478	7.058	5.0471	1.0437	10.0659	4.0433
8.0454	3.0354	7.0575	6.0917	5.0254	3.0246	3.0689	6.0491	4.0769	8.0467	4.0472	8.0687	7.0922	3.0633	10.0645	7.0501
9.1099	5.0397	5.035	10.1035	7.0392	2.0395	2.0328	5.0485	3.0611	6.0221	3.056	7.0502	11.0798	2.0486	9.0658	8.0958
2.0526	4.0397	5.0287	7.049	8.0392	0.0233	1.0373	5.0397	2.0369	5.0129	1.0146	3.0457	6.0513	4.054	5.0374	5.0552
4.042	4.0195	8.0639	6.0846	8.0237	0.0135	0.0524	5.0402	4.0763	7.0413	3.0776	10.0428	6.0776	3.0637	12.036	3.0623
5.0537	7.0636	12.0561	4.0967	8.0559	3.0382	1.0709	10.0525	4.0918	9.037	1.0776	12.0537	11.0786	3.0813	12.0533	4.0868
5.0523	2.0273	10.068	5.0723	4.0494	3.0273	1.0315	10.0718	4.0651	8.0447	2.057	9.0612	9.0532	6.0886	10.0631	7.1046
8.0697	3.0318	6.0485	5.0701	6.0479	3.0317	0.0364	6.0336	3.0708	8.0318	2.0307	7.0567	5.0296	2.0546	11.0741	6.0796
6.0464	3.0428	3.0317	7.0691	7.0456	2.0144	0.0724	7.0276	1.0471	6.0197	5.0452	9.0955	5.0409	4.071	14.0706	7.1074
2.0392	6.0707	4.0355	8.0526	7.0344	2.0242	2.0687	7.0526	7.0583	4.069	5.0233	7.0793	4.0677	7.026	12.0924	7.1035
3.0292	5.0327	2.0411	6.0566	7.0502	6.0288	2.068	3.021	6.0421	3.0548	12.0608	2.0723	0.0381	4.0636	7.0481	6.0202
7.0609	5.066	3.0256	5.0471	7.0663	3.0287	1.0088	3.0262	2.014	3.0263	2.0556	7.042	3.0488	3.017	8.0399	3.0643
4.0506	8.0342	2.0221	4.0732	6.0145	1.0527	6.0399	4.0529	3.0444	5.0351	2.0528	6.0272	6.0784	3.0476	6.0352	6.0468
6.0468	5.0187	4.0512	4.0732	4.0331	1.0345	4.022	1.0104	2.0376	2.0142	1.0427	7.0235	6.0621	2.0326	4.0141	4.0408
3.0303	4.0277	9.0608	1.0508	5.0233	4.0433	2.0691	6.0324	6.0674	3.0443	9.1066	7.0318	3.039	5.0448	6.0215	2.0447
4.0348	6.0535	7.0419	4.0779	7.0552	2.0376	4.0821	9.0448	3.0659	10.0346	2.0465	4.0329	7.0541	3.0743	7.0292	6.0724
3.0185	5.055	3.0288	2.0278	4.0343	5.0241	4.0553	3.0341	3.0547	4.0573	8.0495	6.048	3.0224	3.0332	5.0544	4.04
1.0202	7.0405	5.0262	0.0431	7.0376	12.1173	8.1335	9.0597	2.0331	13.1587	8.0412	3.0265	3.039	5.0531	4.0371	3.0208
3.0425	4.0094	3.0548	6.0513	0.0133	0.0096	7.0325	3.0444	5.0499	2.0167	8.0622	7.0808	8.0542	3.0539	5.0804	8.0515
1.0181	4.0149	5.0301	1.0349	3.0187	3.0454	4.0616	5.0243	4.0528	5.0597	6.0892	9.0382	3.0204	4.04	8.0471	2.0621
1.0299	7.0383	5.0668	2.0129	6.0461	6.0338	2.0601	4.0397	2.0432	2.0296	7.0244	7.0727	6.0308	2.0583	5.0382	5.0527
5.0555	6.037	6.0525	3.0529	4.0407	3.0296	0.0181	5.0316	3.0585	2.0037	4.0435	5.0339	7.0352	1.0373	5.0359	4.0516
5.0601	10.0481	7.0461	3.0857	10.0691	8.1079	2.0698	12.0708	3.0643	6.063	4.0681	12.0546	7.0565	9.101	11.0539	5.1086
1.0121	1.0286	8.0364	2.0408	5.0059	1.0274	0.0711	7.0252	5.0544	5.0261	5.0643	6.0551	1.0475	5.0279	9.0476	1.0369
4.0295	2.0175	4.0458	5.0472	3.0302	6.0328	1.0554	6.0416	6.0575	1.0146	7.0297	3.0663	2.0324	6.083	6.0491	7.045
5.0366	2.0479	5.0219	6.0732	5.0217	2.0117	0.0534	6.0332	5.0333	2.0226	2.0245	4.0476	2.0784	7.0458	6.0201	5.0556
3.0564	7.0686	9.034	4.0689	5.0612	8.0667	2.1039	14.0578	10.053	9.1023	7.0745	4.0702	5.0493	6.0604	11.0776	4.0627
4.0924	7.0311	12.0413	2.0853	6.0499	2.0458	1.0621	10.0321	10.0446	3.0838	3.0566	9.0626	4.0531	8.037	9.0799	8.11
1.0256	4.0414	4.0236	1.009	4.0314	11.0554	0.0721	7.0612	2.0301	3.0516	8.0544	5.0319	3.0129	3.0496	7.0399	1.0375
3.0216	4.028	3.0274	4.0526	2.0231	3.0222	0.042	8.0407	3.0169	3.0345	4.0268	4.0619	6.0784	2.0354	8.0518	7.0644
10.0696	6.0932	3.0178	6.0669	5.0543	5.0242	4.0344	4.0572	5.0401	3.0222	3.0341	7.0836	5.0859	5.0504	7.0737	8.0399
5.0388	6.0848	6.0332	2.0331	7.0652	8.0346	4.0694	3.0507	8.0531	4.0773	12.0965	6.061	0.0424	4.0113	7.0908	6.0251
12.0537	6.0599	0.0437	7.0802	10.0774	2.043	2.0515	6.0282	4.0389	6.0476	6.0463	4.0672	0.0897	6.0495	12.0565	5.0343
3.0345	5.041	4.0393	5.0551	7.0277	4.0306	2.0551	1.0261	5.0414	2.0432	9.0872	7.0481	1.054	3.0151	8.0483	5.0506
5.0302	7.0476	3.0535	4.0587	5.0537	5.0367	2.042	4.0276	3.0642	2.04	9.0223	6.0615	5.0315	2.0238	6.0823	6.0521
5.0299	2.0646	6.0265	3.0389	7.0506	6.0436	3.0738	6.0419	3.0619	8.025	4.0325	3.0586	0.0076	6.0848	5.0367	6.0406
2.0371	6.0311	5.051	5.0588	9.0507	6.0745	1.0668	10.0576	3.0418	5.0703	5.0192	5.0487	4.0504	9.0841	7.0326	6.0929
5.0451	8.067	6.0494	4.0685	8.0407	4.029	2.0767	7.0633	7.0589	5.0665	7.056	8.0885	3.0833	5.0575	12.0775	10.0697
5.0422	4.0542	7.0296	4.0736	5.0226	1.0152	1.056	6.0361	6.0511	4.037	5.0417	8.0982	3.074	5.0317	10.0926	10.0717
1.022	7.0374	4.0221	3.0684	6.0267	4.055	3.0554	8.0729	4.0326	2.0385	5.0277	7.0809	3.0487	8.0772	7.0847	12.0774
3.0579	6.044	11.0616	3.066	11.0472	8.057	3.1123	7.0634	6.0876	8.1005	8.0443	9.0757	4.0468	7.0885	9.0798	6.0449
4.0499	6.0373	6.0261	2.0667	7.0436	5.0296	1.0686	4.0277	4.0391	3.0641	4.0203	8.0545	3.0474	4.037	7.0649	7.0607
5.0405	2.0156	5.0897	5.0242	3.0214	4.0123	1.0211	5.0652	7.0774	3.0538	8.0446	2.0241	3.0403	4.0482	6.0326	4.0465
3.0289	5.0465	8.0631	1.0295	7.0414	8.0555	0.077	14.1157	6.0553	8.1059	12.1026	6.0461	2.0544	7.0717	12.0753	6.0686
2.0124	2.0414	7.0303	3.0459	6.0415	5.0326	1.0562	6.0497	5.0367	2.0361	3.0489	5.0259	1.0495	8.058	5.0245	6.068
5.0769	6.0413	7.0556	2.0161	4.0252	4.0334	4.0545	5.0569	7.0351	4.0568	7.0684	5.0673	4.0628	3.0362	6.0615	9.0595
